3304. 22.05.2006 1,3,6,9,11,15,22,32,40,42,43,46,53,54,71,72,73,74,76,79
3305. 23.05.2006 2,15,21,22,23,24,28,29,33,34,36,39,42,48,50,63,68,69,71,73
3306. 24.05.2006 10,12,18,27,30,31,34,37,38,39,40,43,46,54,59,60,65,70,71,77
3307. 25.05.2006 9,14,18,22,23,26,27,33,36,39,41,45,46,49,54,60,64,73,74,77
3308. 26.05.2006 10,15,17,30,39,44,46,47,49,50,56,59,61,64,66,68,69,73,77,80
3309. 27.05.2006 3,11,12,20,22,23,26,27,36,41,46,48,51,56,60,65,66,69,70,72
3310. 28.05.2006 1,4,21,22,24,27,30,31,35,40,41,42,48,55,56,61,66,71,72,76
3311. 29.05.2006 3,12,14,15,16,18,28,32,35,44,49,53,54,58,59,61,62,74,75,80
3312. 30.05.2006 6,7,10,13,15,18,20,22,28,32,41,43,44,45,52,53,64,67,68,72
3313. 31.05.2006 8,10,11,14,15,22,23,29,33,36,40,47,55,59,61,71,73,74,76,78
3314. 01.06.2006 8,17,19,23,26,33,39,45,47,48,51,54,61,63,68,69,70,74,76,80
3315. 02.06.2006 3,5,9,14,25,26,27,39,46,50,51,52,55,58,62,63,66,70,72,80
3316. 03.06.2006 2,3,4,5,15,18,19,24,25,28,30,34,36,42,46,47,56,65,75,79
3317. 04.06.2006 1,16,17,19,25,27,28,31,32,35,40,49,55,62,63,64,66,70,72,74
3318. 05.06.2006 5,6,21,24,25,26,28,29,30,31,33,38,43,47,56,62,66,73,75,78
3319. 06.06.2006 3,5,7,9,18,22,24,28,30,32,49,50,54,63,69,72,74,77,78,80
3320. 07.06.2006 1,2,4,7,8,14,18,20,22,34,44,55,57,64,67,69,73,76,77,80
3321. 08.06.2006 7,9,13,15,27,28,29,36,38,40,42,43,52,57,58,63,66,68,72,79
3322. 09.06.2006 2,4,7,9,15,17,25,26,32,36,41,42,43,59,63,64,71,75,79,80
3323. 10.06.2006 1,2,11,20,27,33,36,39,46,58,60,61,63,64,66,73,74,75,78,79
3324. 11.06.2006 5,7,9,10,15,20,22,24,30,32,37,40,41,47,50,60,61,73,78,80
3325. 12.06.2006 1,3,9,24,26,30,33,35,36,38,57,58,64,65,66,69,73,75,78,80
3326. 13.06.2006 1,15,21,25,30,33,37,42,48,50,54,55,56,58,59,68,70,71,74,79
3327. 14.06.2006 1,6,12,18,21,22,25,29,39,43,46,47,50,59,61,68,72,78,79,80
3328. 15.06.2006 3,6,8,16,17,20,22,26,41,44,45,53,58,64,70,71,74,75,76,79
3329. 16.06.2006 8,9,12,18,21,30,31,36,37,39,47,50,59,62,66,69,71,78,79,80
3330. 17.06.2006 3,4,9,11,15,19,24,26,30,34,37,45,46,47,54,64,74,75,76,78
3331. 18.06.2006 3,6,9,14,19,20,29,34,36,42,47,50,54,58,59,62,66,73,74,79
3332. 19.06.2006 4,8,11,12,18,20,22,27,29,43,45,48,50,51,52,54,57,72,77,78
3333. 20.06.2006 6,11,18,19,20,21,25,26,28,29,39,43,48,49,52,60,63,67,74,78
3334. 21.06.2006 2,5,7,11,16,21,23,27,32,34,36,41,42,54,59,62,70,72,74,76
3335. 22.06.2006 6,7,10,17,24,26,29,30,37,40,47,55,58,59,60,62,68,70,74,76
3336. 23.06.2006 2,7,8,10,13,14,22,25,28,31,33,35,37,43,44,50,57,58,59,63
3337. 24.06.2006 5,6,7,9,18,25,27,28,35,42,45,47,52,53,54,59,63,70,74,77
3338. 25.06.2006 8,10,12,16,32,40,45,47,48,49,50,55,59,61,62,72,74,75,77,79
3339. 26.06.2006 2,3,4,14,17,22,26,27,32,37,49,51,52,53,56,59,62,65,67,68
3340. 27.06.2006 1,4,6,9,11,14,15,18,20,28,41,46,47,51,61,62,67,72,75,77
3341. 28.06.2006 1,5,17,18,25,26,27,34,36,38,44,47,52,56,58,68,70,73,75,79
3342. 29.06.2006 1,3,27,28,29,30,31,32,36,41,42,46,49,53,60,62,67,71,73,75
3343. 30.06.2006 1,4,5,6,8,10,13,17,22,24,28,33,36,42,47,56,63,66,77,78
3344. 01.07.2006 5,6,10,12,14,17,21,29,35,40,42,43,47,50,55,56,67,74,76,79
3345. 02.07.2006 1,4,6,9,10,14,20,36,39,40,41,42,53,54,60,64,66,70,76,77
3346. 03.07.2006 3,4,9,10,11,14,19,23,25,27,30,33,34,39,42,45,53,54,60,74
3347. 04.07.2006 1,2,3,11,16,18,22,24,30,34,37,40,44,49,50,57,58,59,72,78
3348. 05.07.2006 3,5,7,9,16,24,26,27,29,32,36,39,44,48,54,55,57,67,72,74
3349. 06.07.2006 1,2,3,7,16,20,21,24,26,27,28,40,51,52,54,59,62,67,70,76
3350. 07.07.2006 5,9,10,13,14,20,27,28,33,40,43,44,52,57,61,66,72,74,75,77
3351. 08.07.2006 3,5,6,14,15,21,26,27,31,32,34,38,41,45,49,53,62,65,66,73
3352. 09.07.2006 1,7,10,20,26,31,32,34,39,41,45,47,48,56,60,61,63,66,68,71
3353. 10.07.2006 1,5,11,13,19,22,30,31,32,36,46,47,50,52,54,61,65,67,78,80
3354. 11.07.2006 5,9,11,15,17,18,19,21,24,33,35,39,46,50,54,57,65,66,68,74
3355. 12.07.2006 6,8,25,26,27,28,39,41,46,47,48,49,50,59,61,62,63,68,69,78
3356. 13.07.2006 1,7,14,17,19,21,28,32,38,42,46,49,53,54,56,61,62,64,65,79
3357. 14.07.2006 8,9,13,17,22,25,30,32,35,36,41,42,47,51,52,54,57,61,70,73
3358. 15.07.2006 3,5,6,7,13,17,23,24,26,34,36,44,49,54,55,60,71,72,74,76
3359. 16.07.2006 6,11,12,14,24,26,27,28,29,31,38,40,41,42,43,48,49,55,65,66
3360. 17.07.2006 10,13,16,21,23,27,30,35,36,37,38,41,46,51,56,58,62,69,70,79
3361. 18.07.2006 5,7,24,27,33,35,37,39,40,46,54,57,59,60,63,72,73,78,79,80
3362. 19.07.2006 4,7,10,18,19,20,24,27,28,32,36,38,43,46,49,65,66,75,76,77
3363. 20.07.2006 4,5,12,13,14,16,30,39,45,48,53,56,60,63,64,67,70,75,77,79
3364. 21.07.2006 3,5,14,15,24,25,27,31,32,35,42,43,59,60,61,71,72,74,75,80
3365. 22.07.2006 6,9,17,21,23,25,28,32,36,42,43,46,47,52,59,66,74,75,79,80
3366. 23.07.2006 3,4,15,19,20,21,22,26,28,34,42,50,52,55,58,60,61,69,76,77
3367. 24.07.2006 1,2,8,14,20,23,29,30,33,36,37,40,47,54,55,62,63,75,79,80
3368. 25.07.2006 6,14,17,22,24,30,32,38,39,43,45,47,49,50,52,56,63,64,65,73
3369. 26.07.2006 4,13,15,27,28,40,41,42,49,51,52,53,58,68,71,72,73,75,76,79
3370. 27.07.2006 3,5,14,18,20,29,31,35,40,43,48,58,60,65,67,70,72,73,74,77
3371. 28.07.2006 8,9,10,18,22,27,31,33,34,35,36,43,45,52,56,65,67,71,73,76
3372. 29.07.2006 4,5,6,11,12,14,16,17,21,23,29,31,44,49,50,52,54,65,66,69
3373. 30.07.2006 4,11,15,17,25,31,41,44,46,47,53,55,58,59,60,65,66,70,71,76
3374. 31.07.2006 1,3,4,11,13,14,25,28,31,32,36,37,42,46,56,66,68,71,74,76
3375. 01.08.2006 4,9,10,11,18,20,34,35,39,42,44,45,47,49,55,60,61,71,72,80
3376. 02.08.2006 2,9,17,19,21,22,26,30,34,36,40,51,52,53,54,57,64,72,75,76
3377. 03.08.2006 3,7,13,14,15,16,20,21,30,33,35,38,41,45,46,51,63,71,73,77
3378. 04.08.2006 2,3,7,11,12,18,23,32,36,38,40,46,47,53,58,69,70,71,72,77
3379. 05.08.2006 11,17,20,29,31,32,33,35,36,43,44,45,48,59,64,65,68,69,73,77
3380. 06.08.2006 1,2,3,4,13,17,18,19,21,27,34,44,47,60,69,73,74,75,78,80
3381. 07.08.2006 2,7,8,13,16,24,29,31,45,50,51,60,62,64,66,67,68,70,71,78
3382. 08.08.2006 8,9,14,28,29,30,31,32,39,40,41,45,62,63,71,72,74,75,76,77
3383. 09.08.2006 2,4,5,9,23,31,36,38,43,46,55,60,62,64,65,68,70,71,73,74
3384. 10.08.2006 1,3,5,7,12,13,22,24,30,35,54,57,60,61,65,67,69,70,75,80
3385. 11.08.2006 2,4,9,11,16,20,22,23,25,35,39,40,45,48,52,56,57,72,73,75
3386. 12.08.2006 4,5,7,8,11,14,16,17,18,19,29,31,34,40,51,61,70,71,73,76
3387. 13.08.2006 1,2,6,18,24,28,33,42,45,48,50,51,52,53,55,56,58,62,69,79
3388. 14.08.2006 2,14,16,20,30,32,41,45,46,47,49,54,55,59,66,67,71,73,74,77
3389. 15.08.2006 1,5,6,7,10,12,13,16,18,30,33,41,56,62,64,68,71,74,77,80
3390. 16.08.2006 5,8,15,19,20,23,30,34,38,39,40,41,47,49,60,63,66,73,74,79
3391. 17.08.2006 2,5,8,16,21,27,30,34,36,37,42,50,59,62,63,64,66,69,70,74
3392. 18.08.2006 4,11,14,23,27,28,29,34,36,38,42,43,55,60,64,65,66,67,72,76
3393. 19.08.2006 7,8,14,18,27,30,32,33,38,48,52,55,56,60,61,62,71,73,76,77
3394. 20.08.2006 5,7,8,11,19,22,31,35,37,43,49,53,54,56,63,68,71,74,77,80
3395. 21.08.2006 1,8,15,20,23,26,29,31,32,35,37,52,53,56,66,67,70,72,74,77
3396. 22.08.2006 2,3,4,12,13,22,36,37,42,46,47,53,54,55,58,66,67,69,73,79
3397. 23.08.2006 6,7,12,16,18,22,23,28,32,34,36,37,38,39,40,44,58,65,67,69
3398. 24.08.2006 1,4,7,18,20,26,27,29,30,32,36,38,42,44,49,53,60,64,66,78
3399. 25.08.2006 4,5,8,15,17,18,29,34,44,47,51,54,58,59,60,61,62,70,75,79
3400. 26.08.2006 4,5,6,8,13,15,26,27,30,31,32,41,44,45,49,53,63,69,71,73
3401. 27.08.2006 6,7,15,25,27,32,41,45,47,52,54,55,60,62,66,67,72,74,76,77
3402. 28.08.2006 2,4,11,12,14,19,20,25,32,37,44,46,52,58,60,64,67,70,72,73
3403. 29.08.2006 9,14,27,29,32,34,36,38,40,45,49,53,55,59,63,68,69,70,72,75
3404. 30.08.2006 2,3,10,11,14,18,19,22,25,33,34,44,50,59,61,63,67,71,77,78
3405. 31.08.2006 3,5,7,8,14,15,25,30,31,32,33,42,43,50,53,54,56,61,63,71
3406. 01.09.2006 1,3,8,9,18,24,25,30,39,42,45,47,49,55,58,64,66,67,74,77
3407. 02.09.2006 2,3,5,8,15,17,20,23,26,27,30,33,38,51,52,55,66,72,74,76
3408. 03.09.2006 2,12,15,21,27,31,34,38,41,44,48,51,54,56,59,60,64,68,69,70
3409. 04.09.2006 13,19,20,26,30,32,34,35,36,42,46,47,50,51,52,58,60,65,69,71
3410. 05.09.2006 7,8,9,10,11,13,18,23,24,33,35,41,44,48,53,58,60,66,68,78
3411. 06.09.2006 4,15,18,19,22,23,24,28,29,35,37,44,53,64,66,67,68,70,76,78
3412. 07.09.2006 4,19,28,29,32,33,36,37,40,42,45,47,52,53,55,58,59,65,67,78
3413. 08.09.2006 9,10,13,17,18,21,22,24,27,28,34,39,55,57,62,64,65,67,68,75
3414. 09.09.2006 1,4,7,19,22,24,25,32,33,35,49,54,55,56,62,65,68,70,73,77
3415. 10.09.2006 2,13,15,22,32,35,36,38,41,45,47,49,50,54,65,71,72,74,78,80
3416. 11.09.2006 1,2,5,6,7,23,28,30,33,34,39,47,50,58,61,62,68,75,76,77
3417. 12.09.2006 1,12,13,16,20,23,24,35,37,38,39,41,44,45,46,54,57,59,63,66
3418. 13.09.2006 2,4,6,11,12,14,16,28,30,34,37,49,51,52,61,62,63,71,77,80
3419. 14.09.2006 1,7,11,21,22,23,27,31,37,45,46,49,52,58,61,66,70,73,74,79
3420. 15.09.2006 4,8,12,20,21,26,33,35,36,39,43,49,50,52,58,71,73,74,75,78
3421. 16.09.2006 3,6,9,13,14,20,26,27,30,32,33,37,38,49,54,56,60,69,77,80
3422. 17.09.2006 3,6,7,8,14,24,25,35,36,41,42,45,46,54,56,62,67,75,77,79
3423. 18.09.2006 3,5,10,11,14,16,27,34,37,39,40,43,53,55,56,60,68,71,76,77
3424. 19.09.2006 2,12,15,19,22,23,27,28,32,38,44,45,46,53,67,68,71,73,76,77
3425. 20.09.2006 1,12,15,16,17,20,30,31,32,33,34,35,47,48,56,60,61,74,75,79
3426. 21.09.2006 7,8,17,20,29,32,33,38,40,46,48,50,52,53,60,63,65,68,69,77
3427. 22.09.2006 6,8,11,12,22,25,26,30,31,35,42,45,51,53,54,57,59,61,72,78
3428. 23.09.2006 1,6,8,10,14,15,26,28,30,35,38,39,45,50,53,57,63,68,69,72
3429. 24.09.2006 2,3,5,6,8,18,19,20,26,32,34,37,39,43,46,48,65,66,76,78
3430. 25.09.2006 2,9,12,14,16,22,25,33,40,49,54,55,57,58,60,65,68,73,75,78
3431. 26.09.2006 6,8,10,11,12,13,14,21,23,24,28,40,50,53,55,59,68,73,75,77
3432. 27.09.2006 6,10,16,21,22,34,35,42,43,45,50,51,54,57,61,68,70,72,74,77
3433. 28.09.2006 6,18,25,27,30,31,34,37,40,41,42,43,44,45,47,52,59,62,75,79
3434. 29.09.2006 1,6,8,10,14,23,33,37,42,48,50,57,58,62,71,73,75,76,77,80
3435. 30.09.2006 7,14,15,23,27,29,31,32,37,42,47,50,52,61,62,67,68,69,79,80
3436. 01.10.2006 1,12,24,27,29,31,34,39,41,42,46,55,58,60,61,63,64,65,68,80
3437. 02.10.2006 2,9,10,11,12,18,20,22,27,28,31,43,46,54,55,56,62,64,66,73
3438. 03.10.2006 4,8,10,11,13,15,16,17,18,21,23,37,42,48,57,66,68,75,76,78
3439. 04.10.2006 13,14,17,19,21,26,30,31,36,39,47,51,54,59,60,64,65,70,71,80
3440. 05.10.2006 14,20,35,36,37,42,45,48,51,52,55,56,57,62,66,67,75,76,77,80
3441. 06.10.2006 2,9,14,28,33,34,35,38,39,43,44,46,47,56,62,63,64,66,73,75
3442. 07.10.2006 2,4,12,21,23,26,28,37,39,40,42,50,51,55,59,62,63,67,75,80
3443. 08.10.2006 9,15,16,20,22,25,30,31,32,33,34,37,39,41,55,58,60,70,74,75
3444. 09.10.2006 1,4,8,9,15,16,18,20,21,30,38,47,54,56,59,60,65,66,76,77
3445. 10.10.2006 2,6,10,11,14,16,27,28,36,39,52,54,56,62,65,66,67,69,73,80
3446. 11.10.2006 2,15,17,20,21,24,25,28,37,38,43,48,57,58,59,60,65,71,77,79
3447. 12.10.2006 3,5,7,13,22,24,26,28,31,38,56,63,64,66,67,68,69,70,71,79
3448. 13.10.2006 2,5,14,17,19,22,30,33,34,37,46,48,55,57,58,59,61,67,68,72
3449. 14.10.2006 2,3,7,8,12,16,18,20,24,28,32,39,41,47,48,50,58,61,73,78
3450. 15.10.2006 2,4,6,8,13,15,17,24,27,32,41,49,50,53,59,63,64,68,72,80
3451. 16.10.2006 2,4,13,17,22,23,25,31,32,34,37,41,42,43,54,60,70,73,74,80
3452. 17.10.2006 6,7,9,13,18,22,23,26,32,35,37,49,50,54,55,56,59,67,72,77
3453. 18.10.2006 1,2,7,10,18,21,27,31,43,47,53,56,61,67,69,70,71,73,78,79
3454. 19.10.2006 1,5,9,20,21,22,26,28,32,35,41,47,49,51,56,69,72,74,79,80
3455. 20.10.2006 2,9,16,20,21,22,23,24,26,27,30,31,37,41,53,62,64,68,69,77
3456. 21.10.2006 3,5,6,7,10,12,16,21,29,30,38,42,48,50,51,58,66,67,71,80
3457. 22.10.2006 1,6,9,10,12,15,21,25,29,32,51,54,56,57,59,61,65,67,69,76
3458. 23.10.2006 3,10,15,24,26,27,36,44,45,47,53,54,56,63,64,65,71,72,74,79
3459. 24.10.2006 5,7,10,11,12,18,22,23,30,33,40,43,46,49,58,65,67,69,71,77
3460. 25.10.2006 14,16,18,19,26,29,30,34,35,39,40,42,63,66,71,74,75,77,79,80
3461. 26.10.2006 3,9,14,16,19,22,25,30,39,41,42,48,52,53,57,59,67,70,73,76
3462. 27.10.2006 7,10,15,17,20,26,30,32,39,43,45,46,48,52,54,60,66,69,71,76
3463. 28.10.2006 1,2,10,13,15,21,22,26,27,28,34,36,38,41,45,47,54,64,70,74
3464. 29.10.2006 3,8,14,17,18,22,24,25,33,34,35,39,54,57,59,60,61,70,71,77
3465. 30.10.2006 11,16,19,21,25,26,30,33,37,45,47,48,49,56,58,60,63,65,74,80
3466. 31.10.2006 2,7,8,19,21,24,27,29,31,39,53,54,56,61,62,64,73,74,75,77
3467. 01.11.2006 1,4,5,15,17,23,26,28,30,42,43,44,45,57,61,64,66,69,76,79
3468. 02.11.2006 2,9,12,13,21,24,25,28,39,40,48,50,51,60,62,64,67,70,73,78
3469. 03.11.2006 6,17,28,30,36,37,42,47,56,59,60,61,68,69,70,72,74,76,77,79
3470. 04.11.2006 3,6,11,22,24,26,28,29,30,38,47,53,55,59,63,67,69,73,76,77
3471. 05.11.2006 1,4,5,10,11,12,15,24,32,34,35,38,42,48,49,57,61,62,64,75
3472. 06.11.2006 2,4,6,7,9,10,11,13,21,31,38,41,49,53,62,66,67,68,69,78
3473. 07.11.2006 2,9,18,20,29,33,36,37,41,44,46,47,48,51,53,56,68,70,75,76
3474. 08.11.2006 1,11,16,21,22,23,24,25,26,28,45,48,53,55,57,59,60,61,65,80
3475. 09.11.2006 4,8,11,15,17,24,29,30,31,32,33,36,38,46,55,64,66,70,71,79
3476. 10.11.2006 4,5,9,15,32,40,41,47,49,57,62,65,66,68,71,72,75,77,78,80
3477. 11.11.2006 1,7,10,14,24,32,36,40,44,45,47,51,53,54,55,57,70,71,75,77
3478. 12.11.2006 2,8,12,18,19,24,31,32,36,37,38,47,49,51,56,60,61,64,71,78
3479. 13.11.2006 1,2,3,9,21,23,30,33,35,37,40,42,45,54,59,60,64,71,73,74
3480. 14.11.2006 2,6,13,15,20,26,28,41,44,46,49,57,58,60,64,65,67,69,70,76
3481. 15.11.2006 1,7,11,13,14,21,24,29,30,38,41,55,56,57,58,61,62,67,75,80
3482. 16.11.2006 1,7,8,10,13,17,25,26,27,30,34,39,41,43,54,63,64,65,74,75
3483. 17.11.2006 4,9,12,18,22,35,37,39,41,44,45,51,54,55,59,62,64,65,66,73
3484. 18.11.2006 1,4,6,12,18,24,27,30,35,40,42,43,44,47,48,50,56,66,70,80
3485. 19.11.2006 5,6,9,13,15,22,23,24,27,29,32,33,36,45,50,53,66,67,70,76
3486. 20.11.2006 1,2,10,12,17,23,31,32,33,35,40,47,48,51,53,56,65,73,76,78
3487. 21.11.2006 6,10,11,13,17,19,20,22,25,26,27,47,48,53,62,65,68,69,75,80
3488. 22.11.2006 4,6,9,10,17,19,28,29,32,34,41,49,53,55,58,63,65,77,79,80
3489. 23.11.2006 8,9,11,12,14,17,20,22,23,31,32,45,53,60,62,64,70,73,77,79
3490. 24.11.2006 5,10,12,20,22,25,27,28,30,37,43,50,53,54,60,63,66,67,71,77
3491. 25.11.2006 3,5,8,14,21,23,26,33,37,38,50,51,59,60,61,63,67,70,76,80
3492. 26.11.2006 9,12,14,18,22,24,25,28,31,34,36,37,38,41,42,51,56,68,78,80
3493. 27.11.2006 1,5,7,16,20,24,26,27,32,40,42,47,52,53,59,64,67,68,78,80
3494. 28.11.2006 4,7,11,14,15,22,24,26,31,35,40,42,46,60,67,68,69,70,78,80
3495. 29.11.2006 3,6,10,14,21,41,45,46,56,63,64,67,69,71,72,74,75,76,77,79
3496. 30.11.2006 1,2,8,9,10,14,21,22,25,29,36,41,44,45,55,57,59,61,66,77
3497. 01.12.2006 2,7,8,9,20,23,29,30,31,38,40,50,57,62,63,64,66,68,76,77
3498. 02.12.2006 1,10,16,18,22,23,24,31,33,36,41,42,45,52,60,61,62,67,69,80
3499. 03.12.2006 2,22,24,29,33,34,37,39,41,49,50,54,56,57,61,67,70,73,76,77
3500. 04.12.2006 3,4,6,7,9,10,15,20,21,36,37,39,59,62,66,67,68,72,74,75
3501. 05.12.2006 2,5,8,11,13,17,24,30,33,38,40,41,43,55,62,64,67,73,75,78
3502. 06.12.2006 3,4,6,11,20,22,29,35,38,41,47,52,55,58,59,61,69,70,72,77
3503. 07.12.2006 1,5,8,20,22,32,35,38,39,41,42,43,51,53,56,58,68,69,72,74
3504. 08.12.2006 2,3,9,16,22,25,29,31,33,36,37,43,45,55,61,62,71,72,76,80
3505. 09.12.2006 1,3,6,7,13,16,24,34,35,36,37,43,45,49,56,63,68,71,72,73
3506. 10.12.2006 9,10,16,17,25,26,28,44,45,46,47,48,54,55,59,65,66,69,71,76
3507. 11.12.2006 6,8,11,12,13,19,22,29,34,35,36,46,56,57,59,63,66,74,75,79
3508. 12.12.2006 8,10,17,22,27,33,35,39,40,42,44,46,56,61,62,66,73,75,76,78
3509. 13.12.2006 11,20,31,33,36,42,46,47,49,51,54,58,59,62,66,71,72,73,77,78
3510. 14.12.2006 3,4,17,18,19,22,26,28,30,31,39,48,50,51,52,55,58,69,72,78
3511. 15.12.2006 7,11,13,15,21,22,23,25,30,37,39,43,55,57,68,69,70,71,72,79
3512. 16.12.2006 1,2,4,9,17,23,26,35,38,46,49,50,51,61,64,66,68,70,71,77
3513. 17.12.2006 1,6,12,17,21,22,30,35,40,41,43,47,58,60,61,63,67,68,70,76
3514. 18.12.2006 1,3,4,10,12,16,20,24,25,28,30,39,47,48,50,53,54,57,65,79
3515. 19.12.2006 4,7,8,13,17,26,31,33,37,38,40,43,49,51,52,56,63,64,72,74
3516. 20.12.2006 2,4,5,7,15,16,19,20,23,24,26,28,42,47,54,59,61,69,71,78
3517. 21.12.2006 5,11,20,23,24,33,37,38,39,40,41,45,51,52,57,58,65,66,74,76
3518. 22.12.2006 2,5,8,10,20,25,29,30,32,34,38,47,48,57,60,61,62,69,77,79
3519. 23.12.2006 1,6,7,8,25,27,31,38,41,46,48,50,56,57,62,64,67,74,75,76
3520. 24.12.2006 3,10,12,15,18,22,25,26,30,33,37,38,40,43,49,51,55,68,72,77
3521. 25.12.2006 4,6,13,16,17,19,20,21,24,30,31,33,41,43,45,55,57,64,65,69
3522. 26.12.2006 1,3,4,7,8,10,16,21,22,27,31,33,50,55,57,67,69,76,78,79
3523. 27.12.2006 5,6,7,8,12,14,18,20,23,24,27,30,38,44,46,52,58,59,68,69
3524. 28.12.2006 3,9,11,12,14,16,17,29,34,41,43,44,49,53,55,64,65,70,72,78
3525. 29.12.2006 5,13,14,15,19,20,23,27,28,30,35,43,52,53,58,60,64,71,73,76
3526. 30.12.2006 5,15,20,22,25,33,35,36,38,42,46,47,53,56,58,65,74,77,79,80
3527. 31.12.2006 2,3,21,24,35,38,39,40,41,47,48,52,61,66,67,69,70,73,75,79
3528. 01.01.2007 3,4,6,8,10,16,20,25,31,34,36,37,46,51,58,60,63,66,67,76
3529. 02.01.2007 7,8,12,14,17,25,30,32,36,40,41,47,48,56,58,62,64,68,75,79
3530. 03.01.2007 7,8,9,15,22,30,31,37,38,54,56,59,62,64,67,72,73,75,76,78
3531. 04.01.2007 2,5,11,14,17,22,23,28,30,31,33,34,40,49,50,58,63,66,72,73
3532. 05.01.2007 9,10,12,16,18,25,30,35,43,45,49,52,55,58,60,66,72,75,77,78
3533. 06.01.2007 8,9,15,23,24,41,42,52,54,55,58,59,63,64,67,68,70,71,74,76
3534. 07.01.2007 2,6,9,11,19,22,30,35,38,39,42,46,48,49,58,59,60,67,73,76
3535. 08.01.2007 6,8,9,10,17,28,29,31,36,37,47,59,62,64,66,68,69,71,73,79
3536. 09.01.2007 1,6,7,9,14,16,23,28,31,32,34,38,45,48,59,64,67,68,69,71
3537. 10.01.2007 1,2,5,9,10,12,15,16,20,25,42,45,50,52,53,54,60,63,67,74
3538. 11.01.2007 1,10,14,16,27,28,30,32,34,35,42,43,47,49,51,52,54,58,66,67
3539. 12.01.2007 1,4,7,9,12,13,14,28,33,48,49,52,56,58,62,65,67,69,74,78
3540. 13.01.2007 12,15,16,18,21,27,28,30,31,39,45,52,54,57,63,64,65,70,79,80
3541. 14.01.2007 1,3,10,15,18,19,24,27,29,35,38,39,42,54,58,59,68,73,77,80
3542. 15.01.2007 1,8,12,15,20,26,28,35,36,37,38,51,55,57,62,64,67,68,70,73
3543. 16.01.2007 2,10,16,21,28,30,31,36,47,49,59,61,65,67,68,69,71,75,77,79
3544. 17.01.2007 5,19,21,27,30,32,34,40,42,43,49,52,58,60,62,67,72,74,75,80
3545. 18.01.2007 1,5,9,10,12,13,16,32,36,38,40,46,57,59,61,63,67,69,70,80
3546. 19.01.2007 2,5,10,13,14,16,23,28,30,31,38,40,43,46,50,53,60,63,66,73
3547. 20.01.2007 5,6,9,12,21,28,29,33,38,46,48,50,53,58,59,64,68,69,74,77
3548. 21.01.2007 10,15,16,18,20,28,37,38,40,41,44,45,58,60,64,65,70,72,74,76
3549. 22.01.2007 1,4,5,10,11,15,20,28,32,38,39,42,45,49,50,55,61,67,70,73
3550. 23.01.2007 1,4,7,10,13,16,23,25,37,41,50,56,61,62,65,68,69,70,71,76
3551. 24.01.2007 3,12,13,16,18,28,30,31,39,44,48,50,51,52,54,56,64,66,71,80
3552. 25.01.2007 2,11,16,22,23,25,27,28,34,37,42,45,48,52,57,58,61,74,76,78
3553. 26.01.2007 4,8,10,15,16,17,21,27,29,30,32,38,40,57,59,65,68,71,76,78
3554. 27.01.2007 3,7,8,13,16,18,43,48,54,58,61,65,67,68,72,75,76,78,79,80
3555. 28.01.2007 3,5,6,8,9,10,20,24,25,26,30,35,48,55,60,65,69,70,72,76
3556. 29.01.2007 2,4,7,10,13,19,23,28,35,40,43,57,59,61,63,64,68,70,71,77
3557. 30.01.2007 1,4,5,8,14,18,19,24,26,30,35,37,43,44,51,56,59,71,72,77
3558. 31.01.2007 2,8,11,12,14,17,19,20,23,32,36,38,40,43,48,50,52,62,66,74
3559. 01.02.2007 1,2,3,19,21,24,25,29,30,37,46,49,54,60,65,70,74,77,78,79
3560. 02.02.2007 4,5,19,20,26,34,35,43,46,48,49,50,57,58,60,65,67,68,70,80
3561. 03.02.2007 2,3,9,10,13,25,27,28,30,31,36,40,41,43,48,52,57,60,64,71
3562. 04.02.2007 2,11,13,17,18,25,27,28,29,33,34,35,36,44,57,61,64,66,77,78
3563. 05.02.2007 2,4,5,7,11,12,14,24,27,28,36,43,45,48,53,56,65,67,75,77
3564. 06.02.2007 3,4,9,10,11,17,22,27,36,40,41,51,55,56,62,64,66,68,69,71
3565. 07.02.2007 1,5,7,8,9,11,16,21,28,32,34,39,46,47,48,52,61,69,71,78
3566. 08.02.2007 1,9,10,11,14,17,18,24,27,30,36,44,49,63,64,65,73,74,77,80
3567. 09.02.2007 5,6,12,19,24,28,36,46,48,49,52,55,57,58,59,64,67,68,74,75
3568. 10.02.2007 7,8,9,10,11,18,19,26,27,32,39,40,45,50,53,54,55,64,72,77
3569. 11.02.2007 1,7,12,17,20,27,29,36,37,38,48,55,58,62,66,69,70,73,76,79
3570. 12.02.2007 2,4,5,26,28,34,36,39,40,43,50,53,55,65,71,72,73,75,77,80
3571. 13.02.2007 3,8,10,17,20,30,31,36,39,46,47,55,58,60,61,63,66,69,74,79
3572. 14.02.2007 1,8,15,22,23,24,30,32,43,47,51,52,53,57,58,62,63,66,69,71
3573. 15.02.2007 1,2,3,13,15,17,21,24,25,29,31,34,39,42,56,58,61,64,74,76
3574. 16.02.2007 3,8,10,20,23,27,33,34,37,42,47,48,49,50,52,58,65,72,78,80
3575. 17.02.2007 1,6,13,15,17,20,24,26,34,35,47,48,49,57,58,62,68,69,76,80
3576. 18.02.2007 3,5,8,11,26,28,32,38,40,43,47,56,61,62,63,64,67,74,75,77
3577. 19.02.2007 3,5,7,10,12,17,20,28,30,31,37,45,46,47,52,55,56,62,65,75
